file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,kissat_propagations,kissat_decisions,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf100-0306.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6293,430,530,594,531,12198,26993,16451,1502,45614,45614.0,6310680.0,3.73946548614527,PASS,False,0.03,UNSAT,22546,1167,0.033502,SAT,0.035271,UNSAT
uuf100-0307.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2476,430,431,478,432,8987,20329,12582,1483,34795,34795.0,4892520.0,3.8717035718259707,PASS,False,0.04,UNSAT,20480,1120,0.022866,SAT,0.020631,UNSAT
uuf100-0308.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3404,430,432,481,433,9870,22068,13430,1481,37358,37358.0,5014960.0,3.78500506585613,PASS,False,0.04,UNSAT,19070,1012,0.016767,SAT,0.019296,UNSAT
uuf100-0309.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.8266,430,289,341,290,6007,13436,8227,1488,23384,23384.0,3215320.0,3.892791742966539,PASS,False,0.03,UNSAT,10431,571,0.02155,SAT,0.012029,UNSAT
uuf100-031.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4693,430,488,570,489,10759,24008,14835,1557,41063,41063.0,5462550.0,3.81661864485547,PASS,False,0.02,UNSAT,15948,833,0.029723,SAT,0.035262,UNSAT
uuf100-0310.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6062,430,569,669,570,11859,26382,16502,1508,45262,45262.0,6053600.0,3.816679315287967,PASS,False,0.05,UNSAT,17017,914,0.02372,SAT,0.020674,UNSAT
uuf100-0311.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2065,430,809,924,810,16371,36538,23378,1411,63032,63032.0,9307820.0,3.850222955225704,PASS,True,0.05,UNSAT,12623,668,0.030907,SAT,0.019086,UNSAT
uuf100-0312.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9801,430,651,733,652,14976,33150,20366,1459,55918,55918.0,8058440.0,3.7338408119658117,PASS,True,0.04,UNSAT,20599,1100,0.027542,SAT,0.039456,UNSAT
uuf100-0313.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5494,430,534,600,535,11428,25589,15869,1480,43604,43604.0,6017230.0,3.815540777038852,PASS,False,0.03,UNSAT,18872,987,0.026675,SAT,0.030983,UNSAT
uuf100-0314.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.407,430,486,558,487,10384,23092,14219,1521,39383,39383.0,5438090.0,3.7926617873651773,PASS,False,0.03,UNSAT,29458,1578,0.03209,SAT,0.023229,UNSAT
uuf100-0315.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8221,430,603,684,604,13410,30180,18703,1490,51127,51127.0,7439640.0,3.8126025354213273,PASS,True,0.03,UNSAT,18496,1047,0.024705,SAT,0.023004,UNSAT
uuf100-0316.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0293,430,666,757,667,15012,33862,21028,1479,57270,57270.0,8356520.0,3.8149480415667467,PASS,True,0.03,UNSAT,19569,1008,0.034537,SAT,0.035847,UNSAT
uuf100-0317.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0905,430,362,421,363,7848,17625,10744,1494,30133,30133.0,4044920.0,3.839576962283384,PASS,False,0.03,UNSAT,14921,752,0.023225,SAT,0.022952,UNSAT
uuf100-0318.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2184,430,749,877,750,16508,36833,22912,1488,62330,62330.0,9027480.0,3.7757450932881027,PASS,True,0.03,UNSAT,21059,1119,0.041859,SAT,0.031261,UNSAT
uuf100-0319.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4474,430,501,578,502,10745,23964,14824,1472,40872,40872.0,5562970.0,3.8038157282456955,PASS,False,0.04,UNSAT,23488,1262,0.026833,SAT,0.032083,UNSAT
uuf100-032.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6382,430,554,654,555,12399,27334,16811,1523,46464,46464.0,6656360.0,3.747398983789015,PASS,False,0.04,UNSAT,22165,1123,0.030371,SAT,0.030652,UNSAT
uuf100-0320.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.01,430,327,389,328,7315,16214,9924,1496,28009,28009.0,3701570.0,3.8289815447710183,PASS,False,0.05,UNSAT,14483,741,0.020088,SAT,0.023526,UNSAT
uuf100-0321.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3244,430,432,482,433,9766,21984,13547,1489,37483,37483.0,5235000.0,3.838111816506246,PASS,False,0.03,UNSAT,13095,667,0.022423,SAT,0.024995,UNSAT
uuf100-0322.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4175,430,458,525,459,10695,23245,14015,1485,39290,39290.0,5522640.0,3.6736792893875645,PASS,False,0.03,UNSAT,18839,985,0.026772,SAT,0.028115,UNSAT
uuf100-0323.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.904,430,647,753,648,14153,31689,19639,1467,53624,53624.0,7619450.0,3.7888786829647425,PASS,True,0.03,UNSAT,18901,940,0.044945,SAT,0.044868,UNSAT
uuf100-0324.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.664,430,536,612,537,12220,27613,17032,1555,46788,46788.0,6432100.0,3.8288052373158754,PASS,False,0.04,UNSAT,23832,1259,0.022014,SAT,0.031952,UNSAT
uuf100-0325.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4166,430,457,532,458,10458,23280,14234,1535,39544,39544.0,5576040.0,3.7812201185695162,PASS,False,0.03,UNSAT,16085,802,0.019452,SAT,0.020686,UNSAT
uuf100-0326.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8313,430,648,766,649,13541,30172,18959,1471,51666,51666.0,7228230.0,3.8155232257588065,PASS,True,0.03,UNSAT,21516,1152,0.033175,SAT,0.046935,UNSAT
uuf100-0327.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8808,430,615,751,616,13814,30910,19185,1488,52394,52394.0,7188500.0,3.7928188793977125,PASS,True,0.04,UNSAT,14416,697,0.034323,SAT,0.031832,UNSAT
uuf100-0328.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.6606,430,216,266,217,4633,10236,6217,1443,18080,18080.0,2393790.0,3.902439024390244,PASS,False,0.02,UNSAT,15884,839,0.01273,SAT,0.020751,UNSAT
uuf100-0329.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9801,430,305,364,306,7188,15829,9504,1442,27042,27042.0,3766690.0,3.7621035058430716,PASS,False,0.04,UNSAT,34451,1760,0.029162,SAT,0.025834,UNSAT
uuf100-033.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8712,430,643,738,644,13867,30789,19214,1469,52536,52536.0,7240610.0,3.788562774933295,PASS,True,0.03,UNSAT,23552,1535,0.027918,SAT,0.025779,UNSAT
uuf100-0330.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0822,430,356,419,357,8020,17648,10676,1455,30111,30111.0,4241340.0,3.754488778054863,PASS,False,0.03,UNSAT,17627,950,0.023287,SAT,0.027789,UNSAT
uuf100-0331.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5711,430,518,585,519,11566,25737,15790,1477,43619,43619.0,5915890.0,3.771312467577382,PASS,False,0.03,UNSAT,16995,906,0.031637,SAT,0.04153,UNSAT
uuf100-0332.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3306,430,464,525,465,9601,21758,13612,1515,37460,37460.0,5215820.0,3.9016769086553484,PASS,False,0.03,UNSAT,9698,505,0.018788,SAT,0.01773,UNSAT
uuf100-0333.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7541,430,579,707,580,13197,29116,17868,1501,49243,49243.0,6738850.0,3.731378343562931,PASS,False,0.03,UNSAT,18627,940,0.031901,SAT,0.036151,UNSAT
uuf100-0334.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0637,430,356,402,357,7536,17137,10598,1474,29514,29514.0,4043930.0,3.9164012738853504,PASS,False,0.04,UNSAT,12755,673,0.015727,SAT,0.019399,UNSAT
uuf100-0335.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4489,430,490,570,491,10734,23700,14585,1523,40463,40463.0,5557940.0,3.7696105831935904,PASS,False,0.02,UNSAT,15829,835,0.026927,SAT,0.019152,UNSAT
uuf100-0336.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2016,430,745,856,746,16620,36480,22627,1462,61921,61921.0,8856990.0,3.725691937424789,PASS,True,0.03,UNSAT,21247,1166,0.038926,SAT,0.027281,UNSAT
uuf100-0337.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2901,430,424,497,425,9579,21306,13064,1444,36336,36336.0,4846260.0,3.7932978390228627,PASS,False,0.03,UNSAT,17513,881,0.021341,SAT,0.029994,UNSAT
uuf100-0338.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6678,430,578,665,579,12467,27736,17053,1609,47085,47085.0,6602170.0,3.7767706745808938,PASS,False,0.04,UNSAT,19710,998,0.032442,SAT,0.03206,UNSAT
uuf100-0339.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6489,430,559,670,560,12199,27177,16923,1493,46438,46438.0,6222220.0,3.806705467661284,PASS,False,0.05,UNSAT,26065,1445,0.034983,SAT,0.027543,UNSAT
uuf100-034.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5311,430,542,626,543,11316,25373,15718,1522,43184,43184.0,5867550.0,3.8161894662424887,PASS,False,0.03,UNSAT,12754,691,0.020726,SAT,0.018211,UNSAT
uuf100-0340.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8313,430,630,726,631,13707,30197,18642,1487,51243,51243.0,7303400.0,3.738454804114686,PASS,True,0.03,UNSAT,16015,832,0.034544,SAT,0.034382,UNSAT
uuf100-0341.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2431,430,756,890,757,16459,36632,22851,1512,62244,62244.0,9095910.0,3.7817607388055166,PASS,True,0.04,UNSAT,31294,1758,0.040285,SAT,0.043261,UNSAT
uuf100-0342.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0345,430,631,738,632,15459,34009,20618,1490,56954,56954.0,8122660.0,3.6841969079500614,PASS,True,0.03,UNSAT,22711,1179,0.044622,SAT,0.028823,UNSAT
uuf100-0343.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.7974,430,256,301,257,5530,12344,7504,1463,21486,21486.0,2889920.0,3.885352622061483,PASS,False,0.03,UNSAT,9506,464,0.020706,SAT,0.016673,UNSAT
uuf100-0344.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.521,430,489,560,490,11287,24846,15143,1484,42145,42145.0,5755370.0,3.7339417028439796,PASS,False,0.03,UNSAT,18932,923,0.034141,SAT,0.030521,UNSAT
uuf100-0345.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4955,430,493,568,494,11059,24791,15262,1512,42144,42144.0,5694210.0,3.810832805859481,PASS,False,0.03,UNSAT,10970,679,0.032906,SAT,0.027803,UNSAT
uuf100-0346.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6836,430,567,682,568,12605,28015,17150,1600,47364,47364.0,6574110.0,3.7575565251884173,PASS,False,0.04,UNSAT,21460,1035,0.027989,SAT,0.041533,UNSAT
uuf100-0347.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6365,430,575,685,576,12018,26827,16802,1500,46003,46003.0,6411930.0,3.827841570976868,PASS,False,0.03,UNSAT,12047,588,0.03286,SAT,0.022652,UNSAT
uuf100-0348.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2048,430,386,433,387,8719,19735,12033,1484,33557,33557.0,4531170.0,3.848721183621975,PASS,False,0.05,UNSAT,10715,531,0.024864,SAT,0.018816,UNSAT
uuf100-0349.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.757,430,555,630,556,12968,28920,17837,1476,49015,49015.0,6837420.0,3.779688463911166,PASS,False,0.03,UNSAT,15645,846,0.025407,SAT,0.025375,UNSAT
uuf100-035.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1754,430,667,775,668,16316,36040,21954,1462,60383,60383.0,9270180.0,3.700845795538122,PASS,True,0.03,UNSAT,23959,1302,0.036368,SAT,0.028992,UNSAT
uuf100-0350.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4983,430,489,540,490,11163,24896,15239,1543,42267,42267.0,5773510.0,3.7863477559795755,PASS,False,0.04,UNSAT,16009,806,0.025672,SAT,0.019718,UNSAT
uuf100-0351.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6222,430,532,620,533,12108,26984,16562,1542,45705,45705.0,6206880.0,3.774777006937562,PASS,False,0.03,UNSAT,26138,1360,0.03854,SAT,0.029556,UNSAT
uuf100-0352.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2023,430,363,435,364,8898,19643,11749,1471,33133,33133.0,4513370.0,3.7236457630928297,PASS,False,0.03,UNSAT,19915,1045,0.024478,SAT,0.024344,UNSAT
uuf100-0353.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5315,430,528,626,529,11313,25181,15601,1532,42996,42996.0,5824660.0,3.8005833996287457,PASS,False,0.03,UNSAT,26370,1449,0.034009,SAT,0.024333,UNSAT
uuf100-0354.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1714,430,377,448,378,8386,18583,11342,1504,31818,31818.0,4422040.0,3.794180777486287,PASS,False,0.04,UNSAT,16000,851,0.020326,SAT,0.007273,UNSAT
uuf100-0355.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8308,430,596,698,597,13739,30484,18678,1542,51442,51442.0,7008930.0,3.7442317490355923,PASS,True,0.04,UNSAT,18299,940,0.032455,SAT,0.028349,UNSAT
uuf100-0356.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9828,430,644,730,645,14552,32450,20017,1553,54903,54903.0,7620590.0,3.772883452446399,PASS,True,0.03,UNSAT,26092,1352,0.03812,SAT,0.025089,UNSAT
uuf100-0357.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1678,430,386,465,387,8696,19296,11668,1462,32736,32736.0,4682700.0,3.764489420423183,PASS,False,0.03,UNSAT,19534,1005,0.02883,SAT,0.027642,UNSAT
uuf100-0358.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1171,430,368,419,369,8131,18251,11137,1464,31155,31155.0,4201190.0,3.831632025581109,PASS,False,0.04,UNSAT,15290,810,0.018935,SAT,0.020687,UNSAT
uuf100-0359.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.6392,430,188,225,189,4399,9818,5854,1407,17182,17182.0,2256590.0,3.9058877017503977,PASS,False,0.04,UNSAT,11814,633,0.016061,SAT,0.013363,UNSAT
uuf100-036.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6069,430,563,648,564,11831,26524,16476,1535,45186,45186.0,6191630.0,3.819288310371059,PASS,False,0.03,UNSAT,22770,1303,0.025577,SAT,0.029622,UNSAT
uuf100-0360.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.666,430,547,622,548,12290,27480,16907,1537,46594,46594.0,6486350.0,3.791212367778682,PASS,False,0.03,UNSAT,12153,737,0.022828,SAT,0.018802,UNSAT
uuf100-0361.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8676,430,616,701,617,13942,30916,19143,1493,52533,52533.0,7230390.0,3.7679672930712953,PASS,True,0.04,UNSAT,25370,1343,0.029603,SAT,0.032986,UNSAT
uuf100-0362.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.4545,430,818,916,819,18249,40763,25353,1436,68866,68866.0,10122600.0,3.773686229382432,PASS,True,0.03,UNSAT,27300,1404,0.037232,SAT,0.035748,UNSAT
uuf100-0363.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.482,430,523,615,524,10840,24257,15113,1547,41562,41562.0,5698210.0,3.8341328413284135,PASS,False,0.03,UNSAT,17578,926,0.031856,SAT,0.037797,UNSAT
uuf100-0364.cnf,UUF100.430.1000,UNSAT,UNSAT,True,3.1269,430,988,1151,989,23798,52217,32385,1403,88156,88156.0,13255000.0,3.7043449029330198,PASS,True,0.03,UNSAT,37236,1848,0.046167,SAT,0.060872,UNSAT
uuf100-0365.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0524,430,683,771,684,15388,34098,21169,1445,57843,57843.0,8158310.0,3.7589680270340526,PASS,True,0.03,UNSAT,17508,846,0.026475,SAT,0.027178,UNSAT
uuf100-0366.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.7495,430,238,271,239,5272,11900,7238,1429,20739,20739.0,2718280.0,3.9338012139605465,PASS,False,0.03,UNSAT,15378,819,0.021314,SAT,0.018383,UNSAT
uuf100-0367.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3971,430,443,492,444,10442,23126,14184,1476,39408,39408.0,5408330.0,3.773989657153802,PASS,False,0.04,UNSAT,15521,779,0.023318,SAT,0.024101,UNSAT
uuf100-0368.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.9333,430,976,1109,977,21829,48629,30444,1421,82273,82273.0,12474600.0,3.7689770488799303,PASS,True,0.03,UNSAT,29341,1660,0.033142,SAT,0.020948,UNSAT
uuf100-0369.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.99,430,303,341,304,7228,16068,9658,1487,27420,27420.0,3821740.0,3.7935805201992254,PASS,False,0.04,UNSAT,19985,997,0.02168,SAT,0.025951,UNSAT
uuf100-037.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3896,430,484,569,485,10387,23209,14336,1506,39586,39586.0,5513120.0,3.8111100413979013,PASS,False,0.04,UNSAT,20354,1242,0.026464,SAT,0.032419,UNSAT
uuf100-0370.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.554,430,502,564,503,11336,25163,15352,1559,42612,42612.0,6070480.0,3.758997882851094,PASS,False,0.03,UNSAT,22228,1151,0.028039,SAT,0.029845,UNSAT
uuf100-0371.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4304,430,477,551,478,10474,23317,14261,1514,39566,39566.0,5632440.0,3.7775443956463626,PASS,False,0.03,UNSAT,20776,1151,0.029463,SAT,0.028162,UNSAT
uuf100-0372.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5052,430,497,590,498,11065,24697,15263,1502,42135,42135.0,5770240.0,3.8079530049706283,PASS,False,0.04,UNSAT,22400,1183,0.015177,SAT,0.019271,UNSAT
uuf100-0373.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1123,430,716,831,717,15827,35117,21747,1445,59338,59338.0,8727320.0,3.7491628230239464,PASS,True,0.03,UNSAT,18524,976,0.026735,SAT,0.032498,UNSAT
uuf100-0374.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6863,430,575,650,576,12769,28238,17320,1521,47818,47818.0,6491330.0,3.7448508105568172,PASS,False,0.02,UNSAT,18813,935,0.03391,SAT,0.036724,UNSAT
uuf100-0375.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.4148,430,479,569,480,10459,23366,14404,1445,39747,39747.0,5406380.0,3.8002677120183574,PASS,False,0.04,UNSAT,17258,856,0.028781,SAT,0.030597,UNSAT
uuf100-0376.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.2979,430,765,865,766,17192,38222,23543,1473,64311,64311.0,9585910.0,3.740751512331317,PASS,True,0.03,UNSAT,35110,1813,0.036547,SAT,0.029997,UNSAT
uuf100-0377.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9471,430,650,719,651,14362,32238,20065,1471,54713,54713.0,7629170.0,3.8095669126862552,PASS,True,0.03,UNSAT,22762,1098,0.029067,SAT,0.032208,UNSAT
uuf100-0378.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3168,430,443,496,444,9608,21396,13141,1538,36557,36557.0,5033920.0,3.80485012489592,PASS,False,0.03,UNSAT,17675,1216,0.026852,SAT,0.03557,UNSAT
uuf100-0379.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.475,430,509,593,510,10775,24159,15060,1519,41412,41412.0,5767880.0,3.8433410672853827,PASS,False,0.04,UNSAT,18106,1137,0.025193,SAT,0.03782,UNSAT
uuf100-038.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9721,430,659,752,660,14688,32824,20368,1454,55573,55573.0,7871160.0,3.783564814814815,PASS,True,0.04,UNSAT,19637,1083,0.01102,SAT,0.036769,UNSAT
uuf100-0380.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7333,430,598,678,599,12747,28603,17812,1497,48695,48695.0,6862320.0,3.820114536753746,PASS,True,0.03,UNSAT,15530,786,0.025114,SAT,0.040073,UNSAT
uuf100-0381.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.1028,430,694,782,695,15524,34846,21617,1436,58844,58844.0,8497240.0,3.790517907755733,PASS,True,0.03,UNSAT,19769,1119,0.027113,SAT,0.036417,UNSAT
uuf100-0382.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2267,430,417,491,418,8873,19855,12273,1461,34076,34076.0,4763780.0,3.8404147413501635,PASS,False,0.03,UNSAT,22567,1161,0.026227,SAT,0.032602,UNSAT
uuf100-0383.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2551,430,424,486,425,9231,20563,12554,1485,35003,35003.0,4781760.0,3.7918968692449355,PASS,False,0.04,UNSAT,16647,833,0.02839,SAT,0.02742,UNSAT
uuf100-0384.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.9871,430,946,1047,947,22320,49719,30786,1441,83556,83556.0,12545300.0,3.7435483870967743,PASS,True,0.03,UNSAT,22578,1388,0.040352,SAT,0.044006,UNSAT
uuf100-0385.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.666,430,575,672,576,12305,27164,16912,1515,46501,46501.0,6341750.0,3.779032913449817,PASS,False,0.05,UNSAT,15636,798,0.029471,SAT,0.024953,UNSAT
uuf100-0386.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.071,430,699,824,700,15341,34120,21346,1472,58126,58126.0,8330060.0,3.7889316211459487,PASS,True,0.04,UNSAT,22691,1339,0.0132,SAT,0.029755,UNSAT
uuf100-0387.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8465,430,607,711,608,13832,30873,18901,1549,51986,51986.0,7372430.0,3.7583863504916137,PASS,True,0.03,UNSAT,16553,922,0.021517,SAT,0.039108,UNSAT
uuf100-0388.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5228,430,496,555,497,11230,24982,15237,1557,42293,42293.0,5915240.0,3.766073018699911,PASS,False,0.04,UNSAT,22186,1207,0.026851,SAT,0.009436,UNSAT
uuf100-0389.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3497,430,464,516,465,10014,22345,13755,1522,38153,38153.0,5146850.0,3.8099660475334534,PASS,False,0.05,UNSAT,16435,814,0.023039,SAT,0.020857,UNSAT
uuf100-039.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7841,430,562,631,563,13302,29587,18071,1460,49813,49813.0,6898160.0,3.744775221771162,PASS,False,0.04,UNSAT,16744,840,0.032868,SAT,0.032945,UNSAT
uuf100-0390.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1749,430,365,414,366,8524,19175,11668,1467,32641,32641.0,4457450.0,3.8293054903801034,PASS,False,0.05,UNSAT,8693,406,0.024854,SAT,0.031239,UNSAT
uuf100-0391.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7625,430,585,655,586,13031,29159,18052,1506,49547,49547.0,6750200.0,3.802240810375259,PASS,False,0.04,UNSAT,20982,1258,0.024727,SAT,0.026278,UNSAT
uuf100-0392.cnf,UUF100.430.1000,UNSAT,UNSAT,True,0.9099,430,328,371,329,6610,14699,9140,1434,25668,25668.0,3409150.0,3.88320726172466,PASS,False,0.02,UNSAT,7960,435,0.017215,SAT,0.018038,UNSAT
uuf100-0393.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.8379,430,611,680,612,13310,30173,18809,1504,51264,51264.0,7135240.0,3.8515401953418484,PASS,True,0.02,UNSAT,18421,1085,0.023739,SAT,0.026453,UNSAT
uuf100-0394.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.2148,430,388,434,389,8755,19705,12057,1427,33556,33556.0,4485400.0,3.8327812678469444,PASS,False,0.03,UNSAT,10190,517,0.024053,SAT,0.024581,UNSAT
uuf100-0395.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1841,430,402,456,403,8648,19285,11942,1458,33199,33199.0,4446300.0,3.838922294172063,PASS,False,0.02,UNSAT,12052,624,0.025384,SAT,0.02917,UNSAT
uuf100-0396.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.7047,430,594,701,595,12597,28132,17627,1542,48218,48218.0,6725130.0,3.827736762721283,PASS,False,0.03,UNSAT,15931,870,0.037292,SAT,0.033087,UNSAT
uuf100-0397.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.1166,430,387,470,388,8022,18026,11156,1547,31135,31135.0,4163860.0,3.881201695337821,PASS,False,0.03,UNSAT,8578,480,0.018551,SAT,0.022684,UNSAT
uuf100-0398.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.5761,430,515,609,516,11725,26138,16035,1491,44294,44294.0,6290240.0,3.7777398720682305,PASS,False,0.04,UNSAT,11333,583,0.032006,SAT,0.034336,UNSAT
uuf100-0399.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.6084,430,551,644,552,11803,26499,16414,1491,45051,45051.0,6188680.0,3.8169109548419895,PASS,False,0.05,UNSAT,18298,1060,0.027936,SAT,0.017504,UNSAT
uuf100-04.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0464,430,702,827,703,15067,33906,21173,1433,57457,57457.0,8294580.0,3.8134333311209927,PASS,True,0.03,UNSAT,18703,1049,0.030898,SAT,0.039348,UNSAT
uuf100-040.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.0554,430,343,401,344,7571,17035,10595,1432,29499,29499.0,3959450.0,3.8963148857482497,PASS,False,0.04,UNSAT,9763,469,0.01416,SAT,0.015844,UNSAT
uuf100-0400.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.0114,430,699,798,700,14805,33201,20995,1447,56940,56940.0,8190520.0,3.845997973657548,PASS,True,0.04,UNSAT,29474,1627,0.037444,SAT,0.032238,UNSAT
uuf100-0401.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3139,430,457,564,458,9483,20961,12968,1463,35939,35939.0,4865050.0,3.7898344405778763,PASS,False,0.03,UNSAT,9407,470,0.01896,SAT,0.017108,UNSAT
uuf100-0402.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.3065,430,426,512,427,9842,21761,13276,1514,37032,37032.0,5198750.0,3.762649867913026,PASS,False,0.03,UNSAT,17130,948,0.023082,SAT,0.030447,UNSAT
uuf100-0403.cnf,UUF100.430.1000,UNSAT,UNSAT,True,1.9553,430,661,773,662,14638,32433,20291,1450,55386,55386.0,8091410.0,3.783713622079519,PASS,True,0.05,UNSAT,22765,1604,0.033143,SAT,0.039564,UNSAT
uuf100-0404.cnf,UUF100.430.1000,UNSAT,UNSAT,True,2.006,430,624,734,625,15083,33200,20131,1455,55584,55584.0,7871350.0,3.6852085128953127,PASS,True,0.04,UNSAT,33833,1676,0.027193,SAT,0.031409,UNSAT
